Sales_ID,Date,Product_Name,Quantity_Sold,Sales_Amount
78047,2023-01-30,BlueViolet forward Drink,8,960
78048,2023-11-07,and Pet low,10,1080
78050,2023-09-27,practice Pet church,9,1674
78051,2023-10-12,DeepSkyBlue eye Drink,4,736
78052,2023-12-02,good Frozen tax,7,707
78055,2023-08-07,country Candy,7,1148
78056,2023-09-19,get Dairy,5,325
78057,2023-09-18,similar Snack,10,710
78058,2023-10-03,DarkGoldenRod wish Drink,10,1520
78060,2023-12-01,your Pet forward,6,990
78066,2023-11-29,property Cereal,9,837
78068,2023-04-21,but Pet have,7,434
78069,2023-04-17,Sienna suggest Drink,3,192
78070,2023-10-20,catch Pet music,3,336
78071,2023-01-26,director Frozen site,1,126
78072,2023-09-08,Sienna suggest Drink,10,1410
78073,2023-03-20,civil Candy,8,848
78074,2023-04-06,score Frozen simple,4,72
78075,2023-09-05,idea Pet remain,5,340
78076,2023-05-26,painting Bakery Item,10,1720
78077,2023-05-29,office Pet carry,5,140
78078,2023-11-22,star Cereal,7,714
78079,2023-09-15,goal Bakery Item,3,210
78080,2023-09-05,every Pet dinner,7,497
78083,2023-10-30,whatever Dairy,4,180
78086,2023-06-17,star Pet sometimes,3,270
78087,2023-04-13,never Cereal,9,1548
78090,2023-02-25,on Dairy,10,640
78092,2023-04-04,owner Snack,5,740
78093,2023-11-03,Thistle institution Cleaner,9,396
78095,2023-12-06,BlueViolet forward Drink,1,67
78097,2023-05-01,image LightSkyBlue Cream,8,1592
78098,2023-11-24,others Frozen turn,4,404
78100,2023-10-23,suggest Pet production,1,10
78101,2023-10-12,and Pet low,1,111
78102,2023-12-05,order Frozen two,10,1850
78103,2023-06-01,word Pet often,4,424
78104,2023-07-19,those Frozen finish,6,450
78105,2023-11-10,LightPink find Cleaner,5,530
78106,2023-01-05,guess Pet who,3,333
78107,2023-09-15,never Cereal,4,200
78109,2023-12-22,simply Orchid Cream,7,994
78110,2023-12-28,practice Pet church,6,762
78111,2023-11-06,east Candy,6,864
78112,2023-11-18,owner Snack,2,392
78113,2023-03-20,respond Cereal,10,1260
78114,2023-11-03,if Pet owner,2,56
78116,2023-11-14,PaleGoldenRod find Drink,5,195
78117,2023-09-05,southern Bakery Item,7,1218
78118,2023-06-24,SlateBlue question Cleaner,7,126
78119,2023-09-12,increase Bakery Item,1,102
78121,2023-01-13,never Cereal,7,434
78122,2023-07-31,star Pet stand,2,70
78123,2023-07-18,this Snack,4,676
78124,2023-03-21,star Pet stand,1,20
78126,2023-10-14,management Bakery Item,2,40
78129,2023-11-24,perform Snack,4,588
78131,2023-04-29,action BlanchedAlmond Cream,5,230
78133,2023-11-26,take Candy,8,896
78134,2023-08-16,trip Dairy,1,105
78136,2023-09-01,almost Dairy,6,1122
78139,2023-05-05,suggest Dairy,9,1611
78140,2023-09-28,improve Beige Cream,1,69
78141,2023-08-16,office Pet carry,2,220
78142,2023-09-05,thing Bakery Item,9,1296
78143,2023-02-09,soldier Cereal,10,1840
78144,2023-08-30,themselves Cyan Cream,3,39
78145,2023-08-05,time Candy,4,384
78147,2023-04-12,it Snack,2,392
78148,2023-11-02,whole Snack,10,1930
78149,2023-08-15,Moccasin challenge Drink,5,575
78150,2023-03-09,Chartreuse record Drink,3,570
78151,2023-02-24,BlueViolet forward Drink,10,270
78152,2023-04-14,similar Snack,8,216
78153,2023-12-02,lead Pet stay,10,1310
78154,2023-12-02,laugh Dairy,10,210
78155,2023-07-04,fall Bakery Item,2,202
78156,2023-11-11,LightCoral young Drink,8,408
78157,2023-05-09,available PaleVioletRed Cream,2,270
78158,2023-02-10,Aqua whose Drink,6,240
78159,2023-11-22,office Pet carry,1,137
78160,2023-07-01,customer Snack,1,160
78164,2023-09-22,action BlanchedAlmond Cream,10,510
78165,2023-01-07,four Cereal,5,335
78166,2023-12-13,LightCyan share Drink,1,32
78167,2023-02-26,measure DarkViolet Cream,2,214
78170,2023-08-27,Purple will Cleaner,6,942
78171,2023-08-11,four Cereal,9,729
78173,2023-10-25,time Candy,3,60
78174,2023-12-27,expect Candy,6,306
78175,2023-11-11,few Bakery Item,5,145
78177,2023-09-08,her Cereal,1,126
78178,2023-03-30,design Bakery Item,1,186
78181,2023-11-17,they Pet turn,9,1143
78182,2023-01-31,take Candy,9,225
78184,2023-09-01,Sienna respond Drink,1,111
78185,2023-05-17,budget Bakery Item,5,300
78186,2023-03-24,cost Cereal,6,852
78187,2023-09-01,condition Dairy,1,150
78188,2023-09-18,DarkSalmon system Drink,2,308
78189,2023-10-10,southern Bakery Item,7,1358
78190,2023-09-15,DeepSkyBlue eye Drink,3,480
78191,2023-08-10,Lime talk Cleaner,10,1630
78192,2023-06-16,item Gold Cream,8,1368
78193,2023-03-14,LightPink find Cleaner,2,296
78194,2023-03-26,provide Bakery Item,1,31
78197,2023-08-31,language Frozen that,7,448
78199,2023-08-11,expect Candy,7,175
78200,2023-12-31,themselves Cyan Cream,1,63
78201,2023-05-02,media Dairy,6,870
78205,2023-06-22,heart Bakery Item,10,1380
78206,2023-04-24,east Candy,3,543
78207,2023-10-17,measure DarkViolet Cream,4,68
78209,2023-05-18,star Pet sometimes,8,952
78210,2023-04-11,Thistle institution Cleaner,10,1060
78213,2023-03-08,item Gold Cream,9,1404
78214,2023-03-18,ok Bakery Item,1,86
78215,2023-01-15,able Frozen walk,4,272
78217,2023-12-15,hot Candy,3,576
78218,2023-04-27,design Bakery Item,1,68
78219,2023-01-03,heart Bakery Item,6,468
78220,2023-09-18,fast DarkOliveGreen Cream,2,384
78221,2023-09-25,ok Bakery Item,6,534
78223,2023-06-02,option Dairy,1,87
78224,2023-06-11,management Bakery Item,5,900
78225,2023-11-05,but Pet have,2,76
78227,2023-10-20,participant MistyRose Cream,5,580
78229,2023-07-21,may Dairy,7,70
78233,2023-12-09,figure Snack,7,1001
78234,2023-04-06,civil Candy,8,512
78236,2023-06-17,idea Pet remain,1,37
78237,2023-10-19,participant MistyRose Cream,6,1008
78238,2023-07-21,technology Snack,8,280
78241,2023-12-06,WhiteSmoke baby Drink,8,472
78242,2023-04-29,interest Snack,10,1340
78243,2023-06-02,across Cereal,1,86
78245,2023-10-31,good Frozen tax,5,125
78246,2023-12-22,natural Snack,7,1127
78247,2023-06-21,all Bakery Item,6,168
78248,2023-04-26,customer Snack,4,276
78249,2023-05-16,Lavender director Cleaner,8,1440
78250,2023-08-12,fall Bakery Item,7,1365
78251,2023-11-27,never Cereal,8,1520
78253,2023-03-06,across Cereal,10,790
78254,2023-06-12,painting Bakery Item,1,11
78256,2023-10-11,Lime talk Cleaner,5,715
78257,2023-04-07,practice Pet church,7,1204
78258,2023-05-24,painting Bakery Item,5,55
78259,2023-10-22,PaleGoldenRod find Drink,2,206
78260,2023-03-06,phone GoldenRod Cream,3,501
78261,2023-11-22,BlueViolet forward Drink,8,1072
78263,2023-08-17,DodgerBlue not Drink,5,680
78264,2023-02-09,few Bakery Item,5,80
78265,2023-07-15,level Bakery Item,6,360
78266,2023-10-07,painting Bakery Item,1,50
78267,2023-01-20,fast DarkOliveGreen Cream,3,159
78271,2023-11-06,Thistle institution Cleaner,3,462
78272,2023-11-10,improve Beige Cream,5,855
78275,2023-04-29,but Pet have,4,660
78277,2023-01-02,SlateGray safe Cleaner,4,468
78278,2023-09-27,may Dairy,6,984
78279,2023-03-26,heavy Snack,4,672
78283,2023-06-26,star Pet stand,3,108
78284,2023-12-12,similar Snack,7,756
78285,2023-05-07,her Cereal,8,960
78286,2023-05-18,image LightSkyBlue Cream,9,1035
78287,2023-04-09,manage Candy,9,1629
78288,2023-05-16,your Pet forward,8,832
78289,2023-10-16,phone GoldenRod Cream,10,1960
78290,2023-10-25,goal Bakery Item,9,333
78292,2023-01-12,participant MistyRose Cream,3,279
78293,2023-09-30,think Frozen seven,5,660
78295,2023-12-19,particular Candy,2,36
78297,2023-04-10,subject Bakery Item,3,57
78298,2023-02-10,OrangeRed challenge Drink,7,287
78301,2023-11-22,bad Cereal,1,198
78302,2023-05-01,item Gold Cream,10,1730
78303,2023-02-19,subject Bakery Item,5,795
78304,2023-06-26,us Cereal,6,588
78306,2023-08-11,Silver old Drink,1,96
78307,2023-12-20,practice Pet church,7,700
78310,2023-01-17,idea Pet remain,9,1377
78311,2023-06-01,soldier Cereal,3,102
78312,2023-01-27,although Pet husband,2,180
78313,2023-10-30,Lavender director Cleaner,3,99
78315,2023-09-14,course Bakery Item,8,312
78316,2023-05-07,subject Bakery Item,1,111
78317,2023-01-31,owner Snack,7,966
78318,2023-10-05,goal Bakery Item,7,882
78319,2023-01-31,practice Pet church,3,399
78320,2023-01-12,buy Pet car,8,768
78321,2023-12-17,four Cereal,8,872
78322,2023-01-29,budget Bakery Item,8,1400
78323,2023-01-17,hour Snack,5,715
78324,2023-05-01,condition Dairy,9,135
78325,2023-10-30,management Bakery Item,2,288
78326,2023-12-01,consumer Bakery Item,2,44
78327,2023-07-18,southern Bakery Item,9,1512
78328,2023-06-26,represent Snack,10,680
78329,2023-08-29,owner Snack,1,183
78330,2023-04-27,only Frozen each,10,1680
78331,2023-10-10,middle Snack,2,378
78332,2023-12-29,across Cereal,7,882
78333,2023-04-15,think Frozen seven,3,240
78335,2023-11-22,buy Pet car,6,570
78336,2023-11-20,positive Cereal,4,100
78337,2023-01-18,other Snack,9,1170
78338,2023-05-31,set LawnGreen Cream,2,276
78339,2023-12-16,guess Turquoise Cream,3,360
78342,2023-03-08,Turquoise of Drink,5,760
78343,2023-02-18,interview Frozen add,3,543
78344,2023-12-16,land Snack,8,1488
78345,2023-02-17,big Candy,1,19
78347,2023-12-11,poor MediumTurquoise Cream,3,273
78350,2023-09-27,PeachPuff sign Drink,4,636
78354,2023-07-23,land Snack,8,856
78355,2023-08-07,ok Bakery Item,10,1570
78356,2023-02-22,Lime talk Cleaner,9,1098
78357,2023-02-05,interview Frozen add,4,112
78358,2023-05-09,other Snack,6,750
78359,2023-04-29,management Bakery Item,9,1422
78360,2023-05-02,phone Dairy,1,45
78361,2023-07-25,take Candy,2,340
78362,2023-12-18,get Dairy,10,640
78364,2023-11-27,DodgerBlue not Drink,10,520
78365,2023-06-30,Lime talk Cleaner,9,387
78366,2023-11-09,goal Bakery Item,3,543
78367,2023-10-01,able Frozen walk,5,230
78368,2023-02-21,expect Candy,8,1352
78369,2023-07-04,message Bakery Item,10,1560
78371,2023-04-25,every Pet dinner,5,885
78372,2023-11-14,represent Snack,8,96
78374,2023-08-02,others Frozen turn,9,1269
78377,2023-04-03,through Snack,9,1764
78379,2023-02-22,change Cereal,3,30
78380,2023-10-14,they Pet turn,10,1780
78381,2023-01-15,Aqua whose Drink,7,749
78383,2023-09-16,cost Cereal,2,174
78384,2023-11-12,either Frozen plan,7,819
78385,2023-08-14,message Bakery Item,5,100
78386,2023-01-03,all Bakery Item,8,328
78387,2023-12-02,management Bakery Item,3,96
78388,2023-12-21,improve Beige Cream,4,440
78391,2023-04-30,Sienna suggest Drink,5,470
78392,2023-08-22,if Pet owner,9,1251
78393,2023-01-11,Lavender director Cleaner,8,936
78395,2023-09-22,idea Pet remain,7,987
78396,2023-10-06,course Bakery Item,1,51
78398,2023-09-12,environment Snack,9,1305
78399,2023-10-12,consumer Bakery Item,2,370
78400,2023-07-21,man CornflowerBlue Cream,1,54
78403,2023-10-26,improve Beige Cream,3,132
78404,2023-06-03,Chartreuse record Drink,10,1200
78405,2023-08-14,environment Snack,1,34
78406,2023-07-08,condition Dairy,4,300
78407,2023-12-23,director Frozen site,3,492
78409,2023-01-18,Thistle institution Cleaner,2,328
78410,2023-10-16,ok Bakery Item,5,235
78411,2023-02-11,SlateGray safe Cleaner,9,378
78412,2023-06-15,buy Pet car,6,162
78413,2023-12-09,Lavender world Drink,4,180
78414,2023-07-01,east Candy,7,1365
78416,2023-10-12,LightCyan share Drink,7,686
78417,2023-03-27,thing Bakery Item,5,435
78418,2023-09-20,themselves Cyan Cream,3,540
78419,2023-01-03,soldier Cereal,1,73
78420,2023-06-10,LightGray yard Drink,8,128
78421,2023-11-01,fall Bakery Item,5,995
78422,2023-09-07,increase Bakery Item,1,28
78423,2023-03-18,simply Orchid Cream,3,30
78424,2023-01-04,MediumPurple water Drink,7,742
78425,2023-04-22,LightCyan share Drink,6,570
78426,2023-10-03,SaddleBrown according Drink,5,525
78428,2023-09-16,environmental Bakery Item,4,736
78429,2023-12-11,they Dairy,4,724
78431,2023-02-19,star Cereal,3,474
78432,2023-01-10,forward Candy,8,1032
78433,2023-11-07,position Bakery Item,9,495
78434,2023-03-24,bit Snack,3,339
78436,2023-01-25,poor MediumTurquoise Cream,7,112
78437,2023-01-22,Moccasin challenge Drink,1,66
78438,2023-11-15,land Snack,8,1272
78439,2023-04-20,through Snack,2,58
78440,2023-05-20,DarkGoldenRod your Drink,5,115
78441,2023-07-17,LightGray yard Drink,10,1920
78442,2023-06-19,every Pet dinner,8,200
78444,2023-03-19,trip Dairy,7,1232
78445,2023-08-22,think Frozen seven,3,576
78447,2023-08-12,DodgerBlue not Drink,7,1155
78448,2023-10-04,guess Snack,7,770
78449,2023-12-07,language Frozen that,7,833
78450,2023-07-23,environment Snack,9,1350
78451,2023-05-14,perform Snack,1,24
78452,2023-09-13,hot Candy,6,516
78454,2023-04-25,big Candy,6,732
78455,2023-08-22,poor MediumTurquoise Cream,7,679
78457,2023-10-04,whole Snack,3,225
78458,2023-08-05,laugh Dairy,3,72
78459,2023-10-06,customer Snack,6,912
78461,2023-02-08,others Frozen turn,1,29
78464,2023-09-03,every Pet dinner,5,870
78465,2023-01-16,Turquoise of Drink,2,342
78466,2023-12-24,others Frozen turn,3,141
78467,2023-12-09,GoldenRod during Cleaner,1,11
78468,2023-06-13,drug Snack,6,654
78469,2023-10-19,change Cereal,6,114
78470,2023-05-06,big Candy,10,1600
78472,2023-09-22,DarkGoldenRod wish Drink,2,50
78473,2023-12-29,fast DarkOliveGreen Cream,4,788
78476,2023-10-03,WhiteSmoke baby Drink,7,637
78477,2023-06-02,star Pet sometimes,9,1476
78480,2023-07-18,much Bakery Item,6,690
78481,2023-03-25,star Cereal,8,1376
78482,2023-03-01,this Snack,5,955
78484,2023-03-19,WhiteSmoke baby Drink,1,40
78485,2023-02-03,rest Candy,9,1683
78487,2023-05-22,good Frozen tax,7,567
78488,2023-10-28,middle Snack,10,1220
78490,2023-09-03,environment Snack,9,1602
78491,2023-09-10,think Frozen seven,3,333
78492,2023-11-02,Sienna respond Drink,4,336
78493,2023-11-03,establish Cereal,8,264
78494,2023-05-14,participant MistyRose Cream,8,440
78496,2023-11-28,mind Pet reason,4,380
78497,2023-12-01,security Pet police,5,635
78498,2023-02-21,represent Snack,1,165
78499,2023-04-28,she Bakery Item,9,1161
78501,2023-01-09,message Bakery Item,3,171
78502,2023-05-02,reflect Cereal,1,76
78503,2023-10-14,get Dairy,3,105
78504,2023-10-01,life DarkSalmon Cream,9,1557
78505,2023-01-03,southern Bakery Item,7,1148
78506,2023-04-30,every Pet dinner,6,438
78507,2023-05-01,SaddleBrown according Drink,3,582
78508,2023-12-18,it Cereal,4,776
78509,2023-02-22,suggest Pet production,1,39
78511,2023-07-16,star Pet stand,7,1071
78512,2023-02-05,bit Snack,3,576
78513,2023-07-28,stage Frozen century,7,602
78514,2023-11-19,media Dairy,4,792
78515,2023-03-27,technology Snack,7,1323
78516,2023-04-24,fast DarkOliveGreen Cream,7,1281
78517,2023-01-13,message Bakery Item,10,1760
78519,2023-06-18,DarkGoldenRod wish Drink,5,610
78520,2023-09-09,DarkSalmon system Drink,1,122
78521,2023-06-07,country Candy,7,1008
78522,2023-12-19,it Snack,6,138
78523,2023-05-12,drug Snack,10,290
78524,2023-05-27,they Pet turn,3,369
78525,2023-11-14,simply Orchid Cream,3,537
78526,2023-09-06,represent Snack,6,1068
78527,2023-03-18,ten Bakery Item,5,680
78528,2023-04-17,suggest Dairy,1,80
78529,2023-01-21,she Bakery Item,6,738
78531,2023-09-19,phone GoldenRod Cream,9,738
78532,2023-09-26,think Frozen seven,10,1850
78533,2023-01-02,expect Candy,4,616
78534,2023-04-06,DeepSkyBlue eye Drink,8,1192
78535,2023-04-07,few Bakery Item,8,952
78536,2023-05-10,DarkGoldenRod wish Drink,4,588
78537,2023-04-28,measure DarkViolet Cream,5,550
78538,2023-08-03,much Bakery Item,8,216
78539,2023-01-22,technology Snack,4,180
78541,2023-02-13,Chartreuse record Drink,2,282
78543,2023-03-15,action BlanchedAlmond Cream,2,44
78544,2023-01-18,position Bakery Item,6,954
78545,2023-04-02,provide Bakery Item,2,286
78546,2023-10-12,option Dairy,1,119
78547,2023-05-08,big Candy,4,200
78548,2023-03-07,reflect Cereal,6,894
78549,2023-08-24,southern Bakery Item,2,248
78550,2023-05-29,management Bakery Item,8,1432
78551,2023-02-21,Sienna respond Drink,2,328
78552,2023-09-13,LightGray yard Drink,8,544
78553,2023-11-01,security Pet police,5,380
78554,2023-04-13,country Candy,9,369
78555,2023-05-11,budget Bakery Item,4,636
78556,2023-11-12,pattern Pet service,6,198
78557,2023-11-09,Magenta share Cleaner,4,540
78558,2023-02-20,Silver old Drink,3,339
78559,2023-02-18,figure Snack,5,920
78560,2023-01-26,lead Pet stay,7,560
78562,2023-05-19,provide Bakery Item,6,138
78563,2023-04-14,suggest Pet production,9,855
78564,2023-06-21,it Cereal,3,312
78565,2023-01-23,get Dairy,1,61
78566,2023-11-30,cultural Pet list,2,292
78567,2023-10-06,change Cereal,10,550
78568,2023-01-17,prevent Bakery Item,8,448
78569,2023-04-01,whole Snack,3,372
78570,2023-10-06,manage Candy,1,188
78573,2023-01-25,whatever Dairy,8,1544
78576,2023-02-25,lead Pet stay,2,86
78577,2023-09-07,Lime talk Cleaner,4,88
78579,2023-12-08,buy Pet car,2,164
78581,2023-04-20,course Bakery Item,5,520
78582,2023-03-19,interview Frozen add,3,252
78583,2023-10-18,it Cereal,10,1890
78585,2023-11-13,southern Bakery Item,3,429
78586,2023-11-02,Chartreuse record Drink,6,1194
78588,2023-05-29,perform Snack,8,1168
78589,2023-06-06,budget Bakery Item,1,19
78591,2023-11-13,participant MistyRose Cream,4,636
78592,2023-11-08,life DarkSalmon Cream,7,1379
78593,2023-06-05,Moccasin challenge Drink,1,195
78595,2023-07-18,pattern Pet service,10,590
78596,2023-08-15,able Frozen walk,2,342
78597,2023-04-05,across Cereal,1,39
78598,2023-10-24,country Candy,3,414
78600,2023-12-18,but Pet have,8,944
78601,2023-05-18,DeepSkyBlue eye Drink,4,84
78602,2023-04-28,much Bakery Item,3,306
78603,2023-07-23,reflect Cereal,10,460
78605,2023-06-21,level Bakery Item,3,549
78606,2023-11-11,idea Pet remain,6,204
78607,2023-08-08,reality Dairy,10,1250
78608,2023-10-12,get Dairy,6,306
78609,2023-05-17,SlateGray safe Cleaner,5,510
78610,2023-11-10,OrangeRed challenge Drink,3,270
78611,2023-09-13,GoldenRod during Cleaner,4,724
78612,2023-01-21,land Snack,5,845
78613,2023-07-01,point Frozen grow,6,276
78614,2023-09-20,cultural Pet list,1,11
78617,2023-12-24,similar Snack,6,1176
78618,2023-11-03,DarkGoldenRod your Drink,6,294
78619,2023-04-05,fall Bakery Item,7,1218
78621,2023-06-06,technology Snack,4,176
78622,2023-07-02,star Pet sometimes,2,370
78623,2023-08-01,it Snack,5,655
78625,2023-12-03,painting Bakery Item,4,280
78627,2023-07-31,word Pet often,3,591
78628,2023-08-05,good Frozen tax,2,270
78629,2023-11-11,of Candy,2,286
78630,2023-01-19,Magenta share Cleaner,2,70
78631,2023-11-24,lead Pet stay,5,825
78633,2023-11-24,thing Bakery Item,2,266
78635,2023-11-12,like Frozen wear,1,57
78636,2023-06-05,interest Snack,5,545
78637,2023-01-30,interest Snack,10,170
78639,2023-03-21,perform Snack,3,264
78640,2023-07-29,land Snack,7,497
78642,2023-05-25,big Candy,5,130
78643,2023-12-06,east Candy,6,234
78645,2023-12-25,similar Snack,4,768
78646,2023-05-15,Moccasin challenge Drink,9,603
78647,2023-10-10,movie Bakery Item,5,930
78649,2023-12-20,few Bakery Item,7,623
78650,2023-10-13,get Dairy,5,185
78651,2023-12-24,hour Snack,6,192
78652,2023-02-20,manage Candy,7,630
78653,2023-07-15,management Bakery Item,5,480
78656,2023-11-10,rest Candy,7,1211
78657,2023-07-11,but Pet have,7,700
78658,2023-01-04,change Cereal,8,704
78661,2023-01-19,similar Candy,9,297
78663,2023-05-13,phone Dairy,5,250
78664,2023-04-22,time Candy,8,680
78665,2023-08-29,they Pet turn,10,1940
78666,2023-03-21,similar Snack,3,489
78667,2023-09-29,owner Snack,10,370
78668,2023-10-06,Purple will Cleaner,1,10
78669,2023-06-02,Thistle institution Cleaner,6,492
78671,2023-08-24,idea Pet remain,10,280
78672,2023-06-22,represent Snack,1,70
78674,2023-01-18,Turquoise of Drink,8,704
78675,2023-11-08,order Frozen two,4,548
78676,2023-09-27,cultural Pet list,7,147
78677,2023-05-19,either Frozen plan,5,600
78679,2023-06-03,establish Cereal,1,50
78681,2023-08-06,drug Snack,5,865
78682,2023-01-07,improve Beige Cream,3,555
78683,2023-12-03,DodgerBlue not Drink,10,440
78684,2023-06-30,catch Pet music,2,336
78685,2023-09-01,four Cereal,8,240
78686,2023-02-20,it Cereal,6,990
78687,2023-04-26,DarkBlue cold Cleaner,4,232
78688,2023-01-14,heavy Snack,5,370
78691,2023-05-27,only Frozen each,8,904
78692,2023-01-28,position Bakery Item,8,1496
78693,2023-11-16,interest Snack,7,259
78694,2023-10-29,Magenta share Cleaner,10,1380
78695,2023-02-21,it Snack,7,252
78696,2023-12-05,other Snack,9,513
78697,2023-06-04,director Frozen site,4,428
